"leagueID","playerID","Season","Liga","Jugador","position","positionOrder","Partidos","Tiros","Tiempo","xGoals","Goles"
"5","3445","2015","Ligue 1","Corentin Jean","FW",15,23,46,1940,4.20080541446805,3
"5","3445","2015","Ligue 1","Corentin Jean","FWR",14,23,46,1940,4.20080541446805,3
"5","3445","2015","Ligue 1","Corentin Jean","AML",13,23,46,1940,4.20080541446805,3
"5","3446","2015","Ligue 1","Yoann Court","AML",13,5,8,288,0.80210929363966,0
"5","3446","2015","Ligue 1","Yoann Court","AMC",12,5,8,288,0.80210929363966,0
"5","3446","2015","Ligue 1","Yoann Court","AMR",11,5,8,288,0.80210929363966,0
"5","3455","2015","Ligue 1","Raphael Guerreiro","AML",13,1,1,90,0.0389962159097195,0
"5","3456","2015","Ligue 1","Jimmy Cabot","FW",15,4,12,348,0.810503922402858,1
"5","3456","2015","Ligue 1","Jimmy Cabot","FWL",16,4,12,348,0.810503922402858,1
"5","3456","2015","Ligue 1","Jimmy Cabot","AML",13,4,12,348,0.810503922402858,1
"5","3458","2015","Ligue 1","Walid Mesloub","FW",15,4,4,331,0.654555078595877,1
"5","3458","2015","Ligue 1","Walid Mesloub","AMC",12,4,4,331,0.654555078595877,1
"5","3460","2015","Ligue 1","Benjamin Jeannot","FW",15,17,44,1364,5.01943188160658,5
"5","3461","2015","Ligue 1","Majeed Waris","FW",15,19,49,1544,8.57736901938915,11
"5","3473","2015","Ligue 1","Yannis Salibur","FW",15,4,11,351,0.778475366532802,0
"5","3473","2015","Ligue 1","Yannis Salibur","AMR",11,4,11,351,0.778475366532802,0
"5","3474","2015","Ligue 1","Younousse Sankhare","AMC",12,3,4,269,0.408661521971226,0
"5","3476","2015","Ligue 1","Thibault Giresse","FWL",16,1,0,69,0,0
"5","3477","2015","Ligue 1","Jimmy Briand","FW",15,33,64,2905,8.2425077194348,7
"5","3478","2015","Ligue 1","Sloan Privat","FW",15,13,27,967,5.29328433796763,7
"5","3479","2015","Ligue 1","Marcus Coco","AMC",12,5,4,369,0.156447586603463,0
"5","3479","2015","Ligue 1","Marcus Coco","AML",13,5,4,369,0.156447586603463,0
"5","3479","2015","Ligue 1","Marcus Coco","FW",15,5,4,369,0.156447586603463,0
"5","3493","2015","Ligue 1","Gilles Sunu","FW",15,27,36,2059,2.38310238160193,1
"5","3493","2015","Ligue 1","Gilles Sunu","FWR",14,27,36,2059,2.38310238160193,1
"5","3493","2015","Ligue 1","Gilles Sunu","FWL",16,27,36,2059,2.38310238160193,1
"5","3494","2015","Ligue 1","Billy Ketkeophomphone","FWR",14,27,44,2271,3.71365564502776,5
"5","3494","2015","Ligue 1","Billy Ketkeophomphone","AMR",11,27,44,2271,3.71365564502776,5
"5","3494","2015","Ligue 1","Billy Ketkeophomphone","FW",15,27,44,2271,3.71365564502776,5
"5","3494","2015","Ligue 1","Billy Ketkeophomphone","FWL",16,27,44,2271,3.71365564502776,5
"5","3495","2015","Ligue 1","Pierrick Capelle","FWR",14,8,9,526,0.630935596302151,3
"5","3495","2015","Ligue 1","Pierrick Capelle","FWL",16,8,9,526,0.630935596302151,3
"5","3496","2015","Ligue 1","Arnold Bouka Moutou","FWL",16,4,1,305,0.0330483317375183,0
"5","3498","2015","Ligue 1","Mohamed Yattara","FW",15,9,15,655,0.824687652289868,1
"5","3498","2015","Ligue 1","Mohamed Yattara","FWL",16,9,15,655,0.824687652289868,1
"5","3501","2015","Ligue 1","Goran Karanoviç","FW",15,2,0,121,0,0
"5","3510","2015","Ligue 1","Oussama Tannane","FWR",14,7,16,511,0.776777485385537,1
"5","3510","2015","Ligue 1","Oussama Tannane","AMR",11,7,16,511,0.776777485385537,1
"5","3510","2015","Ligue 1","Oussama Tannane","FWL",16,7,16,511,0.776777485385537,1
"5","3511","2015","Ligue 1","Alexander Søderlund","FW",15,10,20,850,3.789695315063,2
"5","3512","2015","Ligue 1","Nolan Roux","FW",15,20,44,1701,6.96540178731083,6
"5","3512","2015","Ligue 1","Nolan Roux","AMR",11,20,44,1701,6.96540178731083,6
"5","3512","2015","Ligue 1","Nolan Roux","FWR",14,20,44,1701,6.96540178731083,6
"5","3512","2015","Ligue 1","Nolan Roux","FWL",16,20,44,1701,6.96540178731083,6
"5","3513","2015","Ligue 1","Kévin Monnet-Paquet","AML",13,23,38,1934,2.88772426918149,1
"5","3513","2015","Ligue 1","Kévin Monnet-Paquet","AMR",11,23,38,1934,2.88772426918149,1
"5","3513","2015","Ligue 1","Kévin Monnet-Paquet","FWR",14,23,38,1934,2.88772426918149,1
"5","3513","2015","Ligue 1","Kévin Monnet-Paquet","FWL",16,23,38,1934,2.88772426918149,1
"5","3514","2015","Ligue 1","Benjamin Corgnet","AMC",12,5,6,333,0.614738071337343,0
"5","3514","2015","Ligue 1","Benjamin Corgnet","FWL",16,5,6,333,0.614738071337343,0
"5","3514","2015","Ligue 1","Benjamin Corgnet","AML",13,5,6,333,0.614738071337343,0
"5","3515","2015","Ligue 1","Valentin Eysseric","AMC",12,19,32,1504,2.69467515777797,4
"5","3515","2015","Ligue 1","Valentin Eysseric","FWL",16,19,32,1504,2.69467515777797,4
"5","3515","2015","Ligue 1","Valentin Eysseric","FW",15,19,32,1504,2.69467515777797,4
"5","3525","2015","Ligue 1","Vincent Bessat","FWL",16,10,13,820,0.472003960981966,0
"5","3525","2015","Ligue 1","Vincent Bessat","AML",13,10,13,820,0.472003960981966,0
"5","3526","2015","Ligue 1","Ronny Rodelin","FW",15,16,29,1314,2.16002259496599,3
"5","3526","2015","Ligue 1","Ronny Rodelin","FWR",14,16,29,1314,2.16002259496599,3
"5","3526","2015","Ligue 1","Ronny Rodelin","AMR",11,16,29,1314,2.16002259496599,3
"5","3526","2015","Ligue 1","Ronny Rodelin","AMC",12,16,29,1314,2.16002259496599,3
"5","3527","2015","Ligue 1","Julien Féret","AMC",12,2,1,180,0.498798549175262,0
"5","3529","2015","Ligue 1","Saidi Ntibazonkiza","AML",13,1,0,67,0,0
"5","3530","2015","Ligue 1","Andy Delort","FW",15,32,130,2874,14.3810804784298,11
"5","3532","2015","Ligue 1","Herve Bazile","FWR",14,3,5,197,0.171537593007088,0
"5","3532","2015","Ligue 1","Herve Bazile","FWL",16,3,5,197,0.171537593007088,0
"5","3532","2015","Ligue 1","Herve Bazile","AML",13,3,5,197,0.171537593007088,0
"5","3537","2015","Ligue 1","Jordan N&#039;Kololo","AMR",11,2,3,139,0.192486599087715,0
"5","3537","2015","Ligue 1","Jordan N&#039;Kololo","FW",15,2,3,139,0.192486599087715,0
"5","3544","2015","Ligue 1","Jeremie Boga","FW",15,5,8,396,1.03606279939413,1
"5","3544","2015","Ligue 1","Jeremie Boga","AML",13,5,8,396,1.03606279939413,1
"5","3546","2015","Ligue 1","Julian Palmieri","AML",13,10,10,858,1.33129383530468,2
"5","3546","2015","Ligue 1","Julian Palmieri","FWL",16,10,10,858,1.33129383530468,2
"5","3548","2015","Ligue 1","Florian Raspentino","FW",15,5,5,372,0.270331390202045,0
"5","3548","2015","Ligue 1","Florian Raspentino","AMR",11,5,5,372,0.270331390202045,0
"5","3549","2015","Ligue 1","Adrien Thomasson","AMR",11,17,21,1340,1.15156461577862,1
"5","3549","2015","Ligue 1","Adrien Thomasson","AML",13,17,21,1340,1.15156461577862,1
"5","3553","2015","Ligue 1","Ángel Di María","FWL",16,23,60,1832,5.67021854221821,9
"5","3553","2015","Ligue 1","Ángel Di María","FWR",14,23,60,1832,5.67021854221821,9
"5","3556","2015","Ligue 1","Prince Oniangué","AMC",12,7,12,597,1.36357538774609,2
"5","3559","2015","Ligue 1","Abdel Barrada","AMC",12,9,13,659,3.12327612563967,1
"5","3559","2015","Ligue 1","Abdel Barrada","AML",13,9,13,659,3.12327612563967,1
"5","3559","2015","Ligue 1","Abdel Barrada","AMR",11,9,13,659,3.12327612563967,1
"5","3560","2015","Ligue 1","Renaud Cohade","AMC",12,2,1,137,0.0252729915082455,0
"5","3561","2015","Ligue 1","Romain Hamouma","AMR",11,15,29,1226,3.27478887140751,2
"5","3561","2015","Ligue 1","Romain Hamouma","FWL",16,15,29,1226,3.27478887140751,2
"5","3561","2015","Ligue 1","Romain Hamouma","FW",15,15,29,1226,3.27478887140751,2
"5","3561","2015","Ligue 1","Romain Hamouma","AML",13,15,29,1226,3.27478887140751,2
"5","3564","2015","Ligue 1","Lenny Nangis","FWR",14,3,5,188,0.147838365286589,0
"5","3568","2015","Ligue 1","Clément Grenier","FWL",16,3,3,239,0.109683241695166,0
"5","3569","2015","Ligue 1","Steed Malbranque","AMC",12,3,3,210,0.169984020292759,0
"5","3570","2015","Ligue 1","Benjamin Moukandjo","FW",15,24,52,1962,9.83189003169536,11
"5","3574","2015","Ligue 1","Nicolas Benezet","AMC",12,4,2,270,0.466326341032982,0
"5","3574","2015","Ligue 1","Nicolas Benezet","AML",13,4,2,270,0.466326341032982,0
"5","3574","2015","Ligue 1","Nicolas Benezet","FWR",14,4,2,270,0.466326341032982,0
"5","3574","2015","Ligue 1","Nicolas Benezet","FW",15,4,2,270,0.466326341032982,0
"5","3576","2015","Ligue 1","Maxime Poundje","AML",13,1,1,90,0.0112149594351649,0
"5","3577","2015","Ligue 1","Cheick Diabaté","FW",15,15,32,1242,6.17303531616926,10
"5","3580","2015","Ligue 1","Alexandre Mendy","FW",15,3,5,219,0.990463428199291,0
"5","3583","2015","Ligue 1","Benjamin Nivet","AMC",12,9,15,739,1.86513097584248,1
"5","3584","2015","Ligue 1","Deniz Hummet","FW",15,2,1,109,0.115474581718445,0
"5","3585","2015","Ligue 1","Said Benrahma","FWL",16,1,0,31,0,0
"5","3590","2015","Ligue 1","Souleymane Camara","FW",15,20,32,1586,4.9562036190182,4
"5","3590","2015","Ligue 1","Souleymane Camara","AMR",11,20,32,1586,4.9562036190182,4
"5","3590","2015","Ligue 1","Souleymane Camara","AML",13,20,32,1586,4.9562036190182,4
"5","3590","2015","Ligue 1","Souleymane Camara","FWR",14,20,32,1586,4.9562036190182,4
"5","3596","2015","Ligue 1","Atila Turan","AML",13,2,4,177,0.712405025959015,1
"5","3598","2015","Ligue 1","Hervin Ongenda","FWL",16,3,5,238,0.829727992415428,1
"5","3601","2015","Ligue 1","Marvin Martin","AMC",12,1,1,59,0.0568722374737263,0
"5","3612","2015","Ligue 1","Henri Bienvenu","FW",15,1,1,76,0.51492577791214,0
"5","3614","2015","Ligue 1","Grégory Pujol","FW",15,10,15,809,1.50343533419073,4
"5","3614","2015","Ligue 1","Grégory Pujol","FWR",14,10,15,809,1.50343533419073,4
"5","3614","2015","Ligue 1","Grégory Pujol","FWL",16,10,15,809,1.50343533419073,4
"5","3620","2015","Ligue 1","Jaroslav Plasil","AMR",11,3,4,245,0.139498859643936,1
"5","3620","2015","Ligue 1","Jaroslav Plasil","AMC",12,3,4,245,0.139498859643936,1
"5","3621","2015","Ligue 1","Neal Maupay","FW",15,5,9,377,0.461486632935702,0
"5","3627","2015","Ligue 1","Juan Quintero","FW",15,7,13,577,0.802671380341054,1
"5","3627","2015","Ligue 1","Juan Quintero","AMC",12,7,13,577,0.802671380341054,1
"5","3632","2015","Ligue 1","Kevin Malcuit","FWR",14,1,0,55,0,0
"5","3633","2015","Ligue 1","Fábio Coentrão","FWL",16,2,1,124,0.0513859502971172,1
"5","3633","2015","Ligue 1","Fábio Coentrão","AML",13,2,1,124,0.0513859502971172,1
"5","3634","2015","Ligue 1","Nabil Dirar","FWR",14,18,19,1433,2.80685224570334,2
"5","3634","2015","Ligue 1","Nabil Dirar","AMR",11,18,19,1433,2.80685224570334,2
"5","3635","2015","Ligue 1","Bernardo Silva","AMR",11,21,31,1791,4.1581584457308,6
"5","3635","2015","Ligue 1","Bernardo Silva","FWR",14,21,31,1791,4.1581584457308,6
"5","3635","2015","Ligue 1","Bernardo Silva","AMC",12,21,31,1791,4.1581584457308,6
"5","3635","2015","Ligue 1","Bernardo Silva","FWL",16,21,31,1791,4.1581584457308,6
"5","3635","2015","Ligue 1","Bernardo Silva","AML",13,21,31,1791,4.1581584457308,6
"5","3638","2015","Ligue 1","Hatem Ben Arfa","AMC",12,31,87,2684,9.76193104684353,16
"5","3638","2015","Ligue 1","Hatem Ben Arfa","FW",15,31,87,2684,9.76193104684353,16
"5","3639","2015","Ligue 1","Paulin Puel","FW",15,2,2,114,0.0636724233627319,0
"5","3640","2015","Ligue 1","Aldo Kalulu","FW",15,1,1,82,0.895116686820984,1
"5","3643","2015","Ligue 1","Ezequiel Lavezzi","FWL",16,3,5,227,0.346948422491551,0
"5","3643","2015","Ligue 1","Ezequiel Lavezzi","FW",15,3,5,227,0.346948422491551,0
"5","3644","2015","Ligue 1","Wallyson Mallmann","AMC",12,8,13,611,0.891069362871349,0
"5","3647","2015","Ligue 1","Antoine Rabillard","FW",15,1,0,59,0,0
"5","3651","2015","Ligue 1","Jeff Louis","AMC",12,2,5,163,0.464050956070423,0
"5","3658","2015","Ligue 1","Julien Romain","FW",15,1,0,46,0,0
"5","3659","2015","Ligue 1","Christopher Maboulou","FW",15,1,0,56,0,0
"5","3663","2015","Ligue 1","Grejohn Kyei","FW",15,7,11,521,2.76510352641344,2
"5","3664","2015","Ligue 1","Frédéric Bulot","AMR",11,6,9,491,0.500473535619676,0
"5","3664","2015","Ligue 1","Frédéric Bulot","AMC",12,6,9,491,0.500473535619676,0
"5","3667","2015","Ligue 1","Nabil Fekir","FW",15,3,9,248,0.92111536860466,4
"5","3667","2015","Ligue 1","Nabil Fekir","FWR",14,3,9,248,0.92111536860466,4
"5","3682","2015","Ligue 1","Jordan Siebatcheu","FW",15,6,7,428,0.669077733531594,0
"5","3682","2015","Ligue 1","Jordan Siebatcheu","FWR",14,6,7,428,0.669077733531594,0
"5","3683","2015","Ligue 1","Ivan Cavaleiro","FWL",16,4,8,284,1.58461316674948,1
"5","3683","2015","Ligue 1","Ivan Cavaleiro","AML",13,4,8,284,1.58461316674948,1
"5","3691","2015","Ligue 1","Robert Beric","FW",15,7,15,624,3.41912337392569,3
"5","3696","2015","Ligue 1","Morgan Sanson","AMR",11,1,0,90,0,0
"5","3698","2015","Ligue 1","Ferebory Dore","AMC",12,5,8,401,0.939765334129334,0
"5","3698","2015","Ligue 1","Ferebory Dore","FWR",14,5,8,401,0.939765334129334,0
"5","3698","2015","Ligue 1","Ferebory Dore","FW",15,5,8,401,0.939765334129334,0
"5","3702","2015","Ligue 1","Nill de Pauw","AMR",11,1,1,60,0.138418436050415,0
"5","3704","2015","Ligue 1","Mana Dembele","FW",15,4,8,299,0.705131903290749,0
"5","3711","2015","Ligue 1","Alexis Alegue","AML",13,1,2,74,0.75803941488266,1
"5","3712","2015","Ligue 1","Isaac Thelin","FW",15,3,4,210,0.570167255587876,0
"5","3717","2015","Ligue 1","Slimane Sissoko","FW",15,2,2,108,0.106991074979305,0
"5","3724","2015","Ligue 1","Baptiste Guillaume","FW",15,4,4,360,0.192396590486169,0
"5","3724","2015","Ligue 1","Baptiste Guillaume","AMR",11,4,4,360,0.192396590486169,0
"5","3726","2015","Ligue 1","Anthony Ribelin","AMR",11,1,0,59,0,0
"5","3730","2015","Ligue 1","Valentin Lavigne","FW",15,1,1,64,0.0440393649041653,0
"5","3731","2015","Ligue 1","Nicolas Maurice-Belay","AML",13,9,7,763,0.248074759729207,1
"5","3731","2015","Ligue 1","Nicolas Maurice-Belay","FW",15,9,7,763,0.248074759729207,1
"5","3731","2015","Ligue 1","Nicolas Maurice-Belay","FWL",16,9,7,763,0.248074759729207,1
"5","3731","2015","Ligue 1","Nicolas Maurice-Belay","AMC",12,9,7,763,0.248074759729207,1
"5","3738","2015","Ligue 1","Sehrou Guirassy","FW",15,2,2,168,0.173710212111473,0
"5","3741","2015","Ligue 1","Paul Lasne","AMR",11,3,2,215,0.165689051151275,0
"5","3742","2015","Ligue 1","Jean Deza","FW",15,2,2,136,0.0452027209103107,0
"5","3742","2015","Ligue 1","Jean Deza","AML",13,2,2,136,0.0452027209103107,0
"5","3745","2015","Ligue 1","Abdoul Camara","FWL",16,14,24,1192,1.60267977230251,1
"5","3745","2015","Ligue 1","Abdoul Camara","AML",13,14,24,1192,1.60267977230251,1
"5","3745","2015","Ligue 1","Abdoul Camara","FWR",14,14,24,1192,1.60267977230251,1
"5","3747","2015","Ligue 1","Boschilia","AMC",12,1,2,72,0.527110874652863,0
"5","3749","2015","Ligue 1","Jonathan Bamba","AML",13,3,5,194,0.312555268406868,1
"5","3749","2015","Ligue 1","Jonathan Bamba","AMR",11,3,5,194,0.312555268406868,1
"5","3754","2015","Ligue 1","Issiar Dia","FWL",16,5,5,282,0.300308400765061,0
"5","3754","2015","Ligue 1","Issiar Dia","FWR",14,5,5,282,0.300308400765061,0
"5","3754","2015","Ligue 1","Issiar Dia","FW",15,5,5,282,0.300308400765061,0
"5","3762","2015","Ligue 1","Yaw Yeboah","FWR",14,1,0,76,0,0
"5","3766","2015","Ligue 1","Kevin Soni","AMC",12,1,1,81,0.0188140124082565,0
"5","3770","2015","Ligue 1","Quentin Cornette","AMR",11,1,2,46,0.0780486017465591,0
"5","3781","2015","Ligue 1","Denis Bouanga","AMR",11,1,5,78,0.189857602119446,1
"5","3789","2015","Ligue 1","Mickael Le Bihan","FW",15,1,4,75,0.489162862300873,1
